DATE,DAY,FLIGHT NUMBER,ORIGIN,DEPARTURE TIME,ARRIVAL TIME,ARRIVAL STATUS,previous_flight_status
03/24/2012,Saturday,B6 12,JFK,890,977,0,0
03/24/2012,Saturday,B6 22,JFK,1370,1438,1,0
03/24/2012,Saturday,OO 5625,ORD,435,538,0,0
03/24/2013,Sunday,B6 664,MCO,947,1110,1,0
03/24/2013,Sunday,B6 658,MCO,1045,1206,1,1
03/24/2013,Sunday,B6 44,JFK,450,523,0,0
03/24/2013,Sunday,B6 12,JFK,958,1048,2,0
03/24/2013,Sunday,B6 22,JFK,1371,1437,2,2
03/24/2014,Monday,B6 656,MCO,712,875,2,0
03/24/2014,Monday,B6 116,JFK,558,629,0,0
03/24/2014,Monday,B6 316,JFK,739,811,0,0
03/24/2014,Monday,B6 1816,JFK,1370,1436,0,0
03/24/2015,Tuesday,B6 656,MCO,883,1046,2,0
03/24/2015,Tuesday,B6 116,JFK,577,657,0,0
03/24/2015,Tuesday,B6 316,JFK,790,871,0,0
03/24/2015,Tuesday,B6 1816,JFK,1350,1420,2,0
03/24/2016,Thursday,B6 656,MCO,1160,1323,1,0
03/24/2016,Thursday,B6 116,JFK,555,629,2,0
03/24/2016,Thursday,B6 316,JFK,1020,1095,1,2
03/24/2016,Thursday,B6 1816,JFK,1370,1439,1,1
03/24/2016,Thursday,OO 5818,ORD,895,1003,0,0
03/24/2017,Friday,B6 656,MCO,900,1063,0,0
03/24/2017,Friday,B6 1816,JFK,-61,8,1,0
03/24/2017,Friday,B6 316,JFK,585,666,0,1
03/24/2017,Friday,B6 116,JFK,779,854,0,0
03/24/2017,Friday,OO 5905,ORD,455,564,0,0
03/24/2017,Friday,OO 3102,ORD,560,661,0,0
03/24/2017,Friday,OO 5520,ORD,885,994,0,0
03/24/2017,Friday,OO 5450,ORD,1120,1229,1,0
03/24/2018,Saturday,B6 656,MCO,1163,1326,0,0
03/24/2018,Saturday,B6 116,JFK,438,509,0,0
03/24/2018,Saturday,9E 4010,JFK,485,574,1,0
03/24/2018,Saturday,B6 2516,JFK,1000,1078,0,1
03/24/2018,Saturday,9E 4074,JFK,1027,1118,0,0
03/24/2018,Saturday,9E 4081,JFK,1265,1343,0,0
03/24/2018,Saturday,OO 5962,ORD,490,603,0,0
03/24/2018,Saturday,OO 3201,ORD,957,1065,0,0
03/24/2018,Saturday,OO 3026,ORD,1195,1304,0,0
03/24/2019,Sunday,B6 656,MCO,1225,1389,0,0
03/24/2019,Sunday,B6 116,JFK,458,534,0,0
03/24/2019,Sunday,9E 3401,JFK,581,659,0,0
03/24/2019,Sunday,9E 3404,JFK,1005,1091,0,0
03/24/2019,Sunday,B6 2516,JFK,1036,1114,1,0
03/24/2019,Sunday,9E 3290,JFK,1320,1407,0,1
03/24/2019,Sunday,OO 5668,ORD,900,1014,2,0
03/24/2019,Sunday,UA 607,ORD,1200,1310,2,2
03/24/2022,Thursday,B6 656,MCO,671,838,1,0
03/24/2022,Thursday,B6 116,JFK,564,645,1,0
03/24/2022,Thursday,9E 5446,JFK,750,821,2,1
03/24/2022,Thursday,9E 4730,JFK,900,980,2,2
03/24/2022,Thursday,OO 3253,ORD,820,927,1,0
03/24/2022,Thursday,OO 5587,ORD,889,1002,0,1
03/24/2022,Thursday,UA 1094,ORD,1149,1258,0,0
03/24/2023,Friday,B6 56,MCO,847,1011,0,0
03/24/2023,Friday,9E 5350,JFK,590,674,1,0
03/24/2023,Friday,B6 116,JFK,810,883,0,1
03/24/2023,Friday,9E 5224,JFK,1010,1096,0,0
03/24/2023,Friday,B6 16,JFK,1280,1358,0,0
03/24/2023,Friday,9E 5340,JFK,1352,1439,0,0
03/24/2023,Friday,OO 5533,ORD,490,602,1,0
03/24/2023,Friday,YX 4401,ORD,860,984,0,1
03/24/2023,Friday,UA 538,ORD,1169,1276,0,0
03/25/2006,Saturday,B6 68,JFK,590,655,0,0
03/25/2006,Saturday,B6 72,JFK,920,990,1,0
03/25/2006,Saturday,B6 22,JFK,1375,1439,0,1
03/25/2006,Saturday,OO 6844,ORD,600,706,2,0
03/25/2006,Saturday,OO 5802,ORD,1330,1432,2,2
03/25/2007,Sunday,B6 660,MCO,905,1075,2,0
03/25/2007,Sunday,B6 1042,JFK,420,500,0,0
03/25/2007,Sunday,B6 68,JFK,575,646,0,0
03/25/2007,Sunday,B6 72,JFK,920,990,1,0
03/25/2007,Sunday,B6 22,JFK,1360,1427,1,1
03/25/2007,Sunday,OO 5840,ORD,604,705,1,0
03/25/2007,Sunday,OO 5844,ORD,855,956,1,1
03/25/2007,Sunday,OO 6438,ORD,1035,1148,2,1
03/25/2007,Sunday,OO 5872,ORD,1180,1292,2,2
03/25/2009,Wednesday,B6 668,MCO,776,935,0,0
03/25/2009,Wednesday,B6 664,MCO,1060,1218,0,0
03/25/2009,Wednesday,B6 80,JFK,417,495,0,0
03/25/2009,Wednesday,B6 42,JFK,673,748,2,0
03/25/2009,Wednesday,B6 16,JFK,1020,1112,0,2
03/25/2009,Wednesday,B6 22,JFK,1360,1439,0,0
03/25/2009,Wednesday,OO 5988,ORD,614,720,0,0
03/25/2010,Thursday,B6 668,MCO,705,865,0,0
03/25/2010,Thursday,B6 660,MCO,1145,1304,0,0
03/25/2010,Thursday,B6 22,JFK,-75,5,0,0
03/25/2010,Thursday,B6 44,JFK,480,564,0,0
03/25/2010,Thursday,B6 42,JFK,629,707,0,0
03/25/2010,Thursday,B6 62,JFK,873,961,0,0
03/25/2010,Thursday,OO 6752,ORD,442,548,0,0
03/25/2011,Friday,B6 664,MCO,650,809,2,0
03/25/2011,Friday,B6 660,MCO,1140,1296,1,2
03/25/2011,Friday,B6 42,JFK,630,696,1,0
03/25/2011,Friday,B6 62,JFK,1020,1107,0,1
03/25/2011,Friday,B6 22,JFK,1365,1435,1,0
03/25/2011,Friday,OO 6984,ORD,592,693,0,0
03/25/2012,Sunday,B6 664,MCO,460,618,2,0
03/25/2012,Sunday,B6 658,MCO,1040,1199,1,2
03/25/2012,Sunday,B6 22,JFK,-70,8,0,0
03/25/2012,Sunday,B6 44,JFK,450,521,2,0
03/25/2012,Sunday,B6 12,JFK,885,973,1,2
03/25/2013,Monday,B6 664,MCO,947,1110,0,0
03/25/2013,Monday,B6 658,MCO,1045,1206,1,0
03/25/2013,Monday,B6 44,JFK,450,523,2,0
03/25/2013,Monday,B6 12,JFK,958,1048,1,2
03/25/2013,Monday,B6 22,JFK,1371,1437,0,1
03/25/2014,Tuesday,B6 656,MCO,712,875,2,0
03/25/2014,Tuesday,B6 116,JFK,558,629,0,0
03/25/2014,Tuesday,B6 316,JFK,739,811,0,0
03/25/2014,Tuesday,B6 1816,JFK,1370,1436,2,0
03/25/2015,Wednesday,B6 656,MCO,883,1046,1,0
03/25/2015,Wednesday,B6 116,JFK,577,657,0,0
03/25/2015,Wednesday,B6 316,JFK,790,871,0,0
03/25/2015,Wednesday,B6 1816,JFK,1350,1420,2,0
03/25/2016,Friday,B6 656,MCO,1160,1323,1,0
03/25/2016,Friday,B6 116,JFK,555,629,2,0
03/25/2016,Friday,B6 316,JFK,1020,1095,1,2
03/25/2016,Friday,B6 1816,JFK,1370,1439,2,1
03/25/2017,Saturday,B6 656,MCO,900,1063,1,0
03/25/2017,Saturday,B6 1816,JFK,-61,8,0,0
03/25/2017,Saturday,B6 316,JFK,585,666,0,0
03/25/2017,Saturday,B6 116,JFK,779,854,0,0
03/25/2017,Saturday,OO 3102,ORD,560,661,2,0
03/25/2017,Saturday,OO 5520,ORD,885,994,2,2
03/25/2017,Saturday,OO 5920,ORD,1320,1429,0,2
03/25/2018,Sunday,B6 656,MCO,1163,1326,1,0
03/25/2018,Sunday,B6 116,JFK,438,509,0,0
03/25/2018,Sunday,9E 4082,JFK,575,663,0,0
03/25/2018,Sunday,B6 2516,JFK,999,1077,0,0
03/25/2018,Sunday,9E 4074,JFK,1027,1116,1,0
03/25/2018,Sunday,9E 4081,JFK,1265,1343,2,1
03/25/2018,Sunday,OO 3188,ORD,-70,37,0,0
03/25/2018,Sunday,OO 3193,ORD,765,878,2,0
03/25/2018,Sunday,YX 3735,ORD,1190,1301,0,2
03/25/2018,Sunday,OO 3026,ORD,1195,1304,0,0
03/25/2019,Monday,B6 656,MCO,1225,1389,2,0
03/25/2019,Monday,B6 116,JFK,458,534,0,0
03/25/2019,Monday,9E 3401,JFK,581,659,0,0
03/25/2019,Monday,9E 3404,JFK,1005,1091,0,0
03/25/2019,Monday,B6 2516,JFK,1036,1114,0,0
03/25/2019,Monday,9E 3290,JFK,1320,1407,2,0
03/25/2019,Monday,OO 5668,ORD,900,1014,0,0
03/25/2019,Monday,UA 607,ORD,1200,1310,0,0
03/25/2022,Friday,B6 656,MCO,671,838,0,0
03/25/2022,Friday,B6 116,JFK,564,645,0,0
03/25/2022,Friday,9E 5446,JFK,750,821,0,0
03/25/2022,Friday,9E 4730,JFK,900,980,1,0
03/25/2022,Friday,OO 3253,ORD,820,927,1,0
03/25/2022,Friday,OO 5587,ORD,889,1002,2,1
03/25/2022,Friday,UA 1094,ORD,1149,1258,1,2
03/25/2023,Saturday,WN 491,MCO,660,820,1,0
03/25/2023,Saturday,B6 56,MCO,847,1011,1,1
03/25/2023,Saturday,9E 5350,JFK,590,674,2,0
03/25/2023,Saturday,B6 116,JFK,810,883,2,2
03/25/2023,Saturday,9E 5224,JFK,1010,1096,2,2
03/25/2023,Saturday,B6 16,JFK,1290,1364,1,2
03/25/2023,Saturday,9E 5340,JFK,1352,1439,0,1
03/25/2023,Saturday,OO 5533,ORD,490,598,1,0
03/25/2023,Saturday,YX 4401,ORD,866,990,2,1
03/25/2023,Saturday,OO 5308,ORD,895,1009,1,2
03/25/2023,Saturday,YX 4414,ORD,1240,1360,2,1
03/25/2023,Saturday,UA 408,ORD,1325,1434,1,2
03/26/2006,Sunday,B6 68,JFK,590,655,2,0
03/26/2006,Sunday,B6 72,JFK,920,990,1,2
03/26/2006,Sunday,B6 22,JFK,1375,1439,0,1
03/26/2006,Sunday,OO 6844,ORD,600,706,1,0
03/26/2006,Sunday,OO 5802,ORD,1330,1432,2,1
03/26/2007,Monday,B6 660,MCO,905,1075,2,0
03/26/2007,Monday,B6 1042,JFK,420,500,0,0
03/26/2007,Monday,B6 68,JFK,575,646,2,0
03/26/2007,Monday,B6 72,JFK,920,990,0,2
03/26/2007,Monday,B6 22,JFK,1360,1427,1,0
03/26/2007,Monday,OO 5840,ORD,604,705,0,0
03/26/2007,Monday,OO 5844,ORD,855,956,0,0
03/26/2007,Monday,OO 6438,ORD,1035,1148,2,0
03/26/2007,Monday,OO 5872,ORD,1180,1292,0,2
03/26/2009,Thursday,B6 668,MCO,776,935,0,0
03/26/2009,Thursday,B6 664,MCO,1040,1198,0,0
03/26/2009,Thursday,B6 80,JFK,417,495,0,0
03/26/2009,Thursday,B6 42,JFK,673,748,0,0
03/26/2009,Thursday,B6 16,JFK,1020,1112,1,0
03/26/2009,Thursday,B6 22,JFK,1360,1439,1,1
03/26/2009,Thursday,OO 5988,ORD,614,720,0,0
03/26/2010,Friday,B6 668,MCO,705,865,1,0
03/26/2010,Friday,B6 660,MCO,1145,1304,1,1
03/26/2010,Friday,B6 22,JFK,-75,5,2,0
03/26/2010,Friday,B6 44,JFK,480,564,0,2
03/26/2010,Friday,B6 42,JFK,629,707,0,0
03/26/2010,Friday,B6 62,JFK,873,961,0,0
03/26/2010,Friday,OO 6752,ORD,442,548,0,0
03/26/2011,Saturday,B6 664,MCO,650,809,0,0
03/26/2011,Saturday,B6 660,MCO,1140,1296,1,0
03/26/2011,Saturday,B6 42,JFK,630,696,2,0
03/26/2011,Saturday,B6 62,JFK,1020,1107,0,2
03/26/2011,Saturday,B6 22,JFK,1365,1435,0,0
03/26/2012,Monday,B6 664,MCO,460,618,2,0
03/26/2012,Monday,B6 658,MCO,1040,1199,1,2
03/26/2012,Monday,B6 22,JFK,-70,8,0,0
03/26/2012,Monday,B6 44,JFK,450,521,2,0
03/26/2012,Monday,B6 12,JFK,885,973,0,2
03/26/2013,Tuesday,B6 664,MCO,947,1110,0,0
03/26/2013,Tuesday,B6 658,MCO,1045,1206,0,0
03/26/2013,Tuesday,B6 44,JFK,450,523,0,0
03/26/2013,Tuesday,B6 12,JFK,958,1048,0,0
03/26/2013,Tuesday,B6 22,JFK,1371,1437,2,0
03/26/2014,Wednesday,B6 656,MCO,712,875,1,0
03/26/2014,Wednesday,B6 116,JFK,558,629,1,0
03/26/2014,Wednesday,B6 316,JFK,739,811,0,1
03/26/2014,Wednesday,B6 1816,JFK,1370,1436,2,0
03/26/2015,Thursday,B6 656,MCO,883,1046,0,0
03/26/2015,Thursday,B6 116,JFK,577,657,0,0
03/26/2015,Thursday,B6 316,JFK,790,871,0,0
03/26/2015,Thursday,B6 1816,JFK,1350,1420,1,0
03/26/2016,Saturday,B6 656,MCO,1160,1323,1,0
03/26/2016,Saturday,B6 316,JFK,1020,1095,0,0
03/26/2016,Saturday,B6 1816,JFK,1370,1439,0,0
03/26/2016,Saturday,OO 5818,ORD,886,992,1,0
03/26/2017,Sunday,B6 656,MCO,900,1063,0,0
03/26/2017,Sunday,B6 1816,JFK,-61,8,2,0
03/26/2017,Sunday,B6 316,JFK,585,666,0,2
03/26/2017,Sunday,B6 116,JFK,779,854,0,0
03/26/2017,Sunday,OO 5905,ORD,455,564,2,0
03/26/2017,Sunday,OO 3102,ORD,560,661,1,2
03/26/2017,Sunday,OO 5520,ORD,885,994,0,1
03/26/2017,Sunday,OO 5920,ORD,1310,1419,0,0
03/26/2018,Monday,B6 656,MCO,1163,1326,2,0
03/26/2018,Monday,B6 116,JFK,438,509,2,0
03/26/2018,Monday,9E 4082,JFK,575,663,0,2
03/26/2018,Monday,B6 2516,JFK,999,1077,0,0
03/26/2018,Monday,9E 4074,JFK,1027,1116,0,0
03/26/2018,Monday,9E 4081,JFK,1265,1343,2,0
03/26/2018,Monday,OO 3188,ORD,-70,37,0,0
03/26/2018,Monday,YX 3727,ORD,490,603,0,0
03/26/2018,Monday,OO 3193,ORD,765,878,0,0
03/26/2018,Monday,OO 3026,ORD,1195,1304,0,0
03/26/2019,Tuesday,B6 656,MCO,1225,1389,2,0
03/26/2019,Tuesday,B6 116,JFK,458,534,0,0
03/26/2019,Tuesday,9E 3401,JFK,581,659,0,0
03/26/2019,Tuesday,9E 3404,JFK,1005,1091,0,0
03/26/2019,Tuesday,B6 2516,JFK,1036,1114,0,0
03/26/2019,Tuesday,9E 3290,JFK,1320,1407,0,0
03/26/2019,Tuesday,OO 5668,ORD,900,1014,1,0
03/26/2019,Tuesday,UA 607,ORD,1200,1310,0,1
03/26/2022,Saturday,WN 63,MCO,620,790,0,0
03/26/2022,Saturday,B6 656,MCO,671,838,2,0
03/26/2022,Saturday,B6 116,JFK,570,652,0,0
03/26/2022,Saturday,9E 4724,JFK,779,852,0,0
03/26/2022,Saturday,9E 4730,JFK,900,980,0,0
03/26/2022,Saturday,OO 3253,ORD,820,927,1,0
03/26/2022,Saturday,OO 5587,ORD,887,1000,1,1
03/26/2022,Saturday,UA 1094,ORD,1149,1258,0,1
03/26/2023,Sunday,B6 56,MCO,780,945,1,0
03/26/2023,Sunday,B6 16,JFK,-75,4,1,0
03/26/2023,Sunday,9E 5350,JFK,590,674,0,1
03/26/2023,Sunday,B6 116,JFK,810,882,1,0
03/26/2023,Sunday,9E 5224,JFK,1010,1096,2,1
03/26/2023,Sunday,9E 5340,JFK,1352,1439,2,2
03/26/2023,Sunday,YX 4401,ORD,860,984,0,0
03/26/2023,Sunday,OO 5617,ORD,895,1010,0,0
03/26/2023,Sunday,UA 538,ORD,1180,1294,0,0
03/26/2023,Sunday,YX 4447,ORD,1240,1360,2,0
03/27/2006,Monday,B6 68,JFK,590,655,0,0
03/27/2006,Monday,B6 72,JFK,920,990,2,0
03/27/2006,Monday,B6 22,JFK,1375,1439,1,2
03/27/2006,Monday,OO 6844,ORD,600,706,1,0
03/27/2006,Monday,OO 5802,ORD,1330,1432,1,1
03/27/2007,Tuesday,B6 660,MCO,905,1075,2,0
03/27/2007,Tuesday,B6 1042,JFK,420,500,0,0
03/27/2007,Tuesday,B6 68,JFK,575,646,1,0
03/27/2007,Tuesday,B6 72,JFK,920,990,2,1
03/27/2007,Tuesday,B6 22,JFK,1360,1427,1,2
03/27/2007,Tuesday,OO 5840,ORD,604,705,2,0
03/27/2007,Tuesday,OO 5844,ORD,855,956,2,2
03/27/2007,Tuesday,OO 6438,ORD,1035,1148,1,2
03/27/2007,Tuesday,OO 5872,ORD,1180,1292,1,1
03/27/2009,Friday,B6 668,MCO,776,935,0,0
03/27/2009,Friday,B6 664,MCO,1040,1198,0,0
03/27/2009,Friday,B6 80,JFK,417,495,0,0
03/27/2009,Friday,B6 42,JFK,673,748,0,0
03/27/2009,Friday,B6 16,JFK,1020,1112,0,0
03/27/2009,Friday,B6 22,JFK,1360,1439,0,0
03/27/2009,Friday,OO 5988,ORD,614,720,0,0
03/27/2010,Saturday,B6 668,MCO,705,865,2,0
03/27/2010,Saturday,B6 660,MCO,1145,1304,1,2
03/27/2010,Saturday,B6 22,JFK,-75,5,1,0
03/27/2010,Saturday,B6 44,JFK,480,564,2,1
03/27/2010,Saturday,B6 42,JFK,629,707,0,2
03/27/2010,Saturday,B6 62,JFK,873,961,0,0
03/27/2010,Saturday,OO 6740,ORD,1159,1259,0,0
03/27/2011,Sunday,B6 664,MCO,650,809,2,0
03/27/2011,Sunday,B6 660,MCO,1140,1296,1,2
03/27/2011,Sunday,B6 42,JFK,630,696,1,0
03/27/2011,Sunday,B6 62,JFK,1020,1107,2,1
03/27/2011,Sunday,B6 22,JFK,1365,1435,1,2
03/27/2012,Tuesday,B6 664,MCO,460,618,1,0
03/27/2012,Tuesday,B6 658,MCO,1040,1199,0,1
03/27/2012,Tuesday,B6 22,JFK,-70,8,2,0
03/27/2012,Tuesday,B6 44,JFK,450,521,0,2
03/27/2012,Tuesday,B6 12,JFK,885,973,0,0
03/27/2013,Wednesday,B6 664,MCO,947,1110,0,0
03/27/2013,Wednesday,B6 658,MCO,1045,1206,1,0
03/27/2013,Wednesday,B6 44,JFK,450,523,0,0
03/27/2013,Wednesday,B6 12,JFK,958,1048,2,0
03/27/2013,Wednesday,B6 22,JFK,1371,1437,0,2
03/27/2014,Thursday,B6 656,MCO,712,875,0,0
03/27/2014,Thursday,B6 116,JFK,558,629,1,0
03/27/2014,Thursday,B6 316,JFK,739,811,0,1
03/27/2014,Thursday,B6 1816,JFK,1370,1436,2,0
03/27/2015,Friday,B6 656,MCO,883,1046,1,0
03/27/2015,Friday,B6 116,JFK,577,657,0,0
03/27/2015,Friday,B6 316,JFK,790,871,0,0
03/27/2015,Friday,B6 1816,JFK,1349,1419,2,0
03/27/2016,Sunday,B6 656,MCO,1160,1323,1,0
03/27/2016,Sunday,B6 1816,JFK,-65,3,0,0
03/27/2016,Sunday,B6 116,JFK,555,629,1,0
03/27/2017,Monday,B6 656,MCO,900,1063,0,0
03/27/2017,Monday,B6 1816,JFK,-61,8,1,0
03/27/2017,Monday,B6 316,JFK,585,666,2,1
03/27/2017,Monday,B6 116,JFK,779,854,1,2
03/27/2017,Monday,OO 5905,ORD,455,564,0,0
03/27/2017,Monday,OO 3102,ORD,560,661,2,0
03/27/2017,Monday,OO 5520,ORD,885,994,2,2
03/27/2017,Monday,OO 5450,ORD,1120,1229,0,2
03/27/2018,Tuesday,B6 656,MCO,1163,1326,1,0
03/27/2018,Tuesday,B6 116,JFK,438,509,2,0
03/27/2018,Tuesday,9E 4082,JFK,575,663,0,2
03/27/2018,Tuesday,B6 2516,JFK,999,1077,1,0
03/27/2018,Tuesday,9E 4074,JFK,1027,1116,0,1
03/27/2018,Tuesday,9E 4081,JFK,1265,1343,0,0
03/27/2018,Tuesday,OO 3188,ORD,-70,37,0,0
03/27/2018,Tuesday,YX 3727,ORD,490,603,0,0
03/27/2018,Tuesday,OO 3193,ORD,765,878,0,0
03/27/2018,Tuesday,YX 3735,ORD,1191,1302,0,0
03/27/2018,Tuesday,OO 3026,ORD,1195,1304,0,0
03/27/2019,Wednesday,B6 656,MCO,1225,1389,2,0
03/27/2019,Wednesday,B6 116,JFK,458,534,0,0
03/27/2019,Wednesday,9E 3401,JFK,581,659,0,0
03/27/2019,Wednesday,9E 3404,JFK,1005,1091,0,0
03/27/2019,Wednesday,B6 2516,JFK,1036,1114,0,0
03/27/2019,Wednesday,9E 3290,JFK,1320,1407,0,0
03/27/2019,Wednesday,OO 5668,ORD,900,1014,0,0
03/27/2019,Wednesday,UA 607,ORD,1200,1310,0,0
03/27/2022,Sunday,B6 656,MCO,671,836,1,0
03/27/2022,Sunday,B6 116,JFK,565,638,1,0
03/27/2022,Sunday,9E 5446,JFK,750,821,0,1
03/27/2022,Sunday,9E 4730,JFK,900,980,2,0
03/27/2022,Sunday,OO 3253,ORD,820,927,0,0
03/27/2022,Sunday,OO 5421,ORD,895,1008,1,0
03/27/2022,Sunday,UA 1185,ORD,1226,1339,0,1
03/27/2023,Monday,B6 56,MCO,780,945,1,0
03/27/2023,Monday,B6 16,JFK,-75,4,1,0
03/27/2023,Monday,9E 5350,JFK,590,674,0,1
03/27/2023,Monday,B6 116,JFK,810,882,2,0
03/27/2023,Monday,9E 5224,JFK,1010,1096,0,2
03/27/2023,Monday,9E 5340,JFK,1352,1439,0,0
03/27/2023,Monday,YX 4401,ORD,860,984,0,0
03/27/2023,Monday,OO 5617,ORD,895,1010,0,0
03/27/2023,Monday,UA 538,ORD,1180,1294,0,0
03/27/2023,Monday,YX 4447,ORD,1240,1360,0,0
03/28/2006,Tuesday,B6 68,JFK,590,655,0,0
03/28/2006,Tuesday,B6 72,JFK,920,990,0,0
03/28/2006,Tuesday,B6 22,JFK,1375,1439,1,0
03/28/2006,Tuesday,OO 6844,ORD,600,706,1,0
03/28/2006,Tuesday,OO 5802,ORD,1330,1432,0,1
03/28/2007,Wednesday,B6 660,MCO,905,1075,0,0
03/28/2007,Wednesday,B6 1042,JFK,420,500,2,0
03/28/2007,Wednesday,B6 68,JFK,575,646,2,2
03/28/2007,Wednesday,B6 72,JFK,920,990,2,2
03/28/2007,Wednesday,B6 22,JFK,1360,1427,1,2
03/28/2007,Wednesday,OO 5840,ORD,604,705,1,0
03/28/2007,Wednesday,OO 5844,ORD,855,956,1,1
03/28/2007,Wednesday,OO 6438,ORD,1035,1148,2,1
03/28/2007,Wednesday,OO 5872,ORD,1180,1292,1,2
03/28/2009,Saturday,B6 668,MCO,776,935,0,0
03/28/2009,Saturday,B6 664,MCO,1040,1198,0,0
03/28/2009,Saturday,B6 80,JFK,417,495,2,0
03/28/2009,Saturday,B6 42,JFK,673,748,0,2
03/28/2009,Saturday,B6 16,JFK,1020,1112,1,0
03/28/2009,Saturday,B6 22,JFK,1360,1439,1,1
03/28/2009,Saturday,OO 5988,ORD,613,719,0,0
03/28/2009,Saturday,OO 6124,ORD,1325,1430,0,0
03/28/2010,Sunday,B6 668,MCO,705,865,2,0
03/28/2010,Sunday,B6 660,MCO,1145,1304,1,2
03/28/2010,Sunday,B6 22,JFK,-75,5,1,0
03/28/2010,Sunday,B6 44,JFK,480,564,0,1
03/28/2010,Sunday,B6 42,JFK,629,707,0,0
03/28/2010,Sunday,B6 62,JFK,873,961,0,0
03/28/2010,Sunday,OO 6752,ORD,459,565,0,0
03/28/2011,Monday,B6 664,MCO,650,809,1,0
03/28/2011,Monday,B6 660,MCO,1140,1296,1,1
03/28/2011,Monday,B6 42,JFK,630,696,2,0
03/28/2011,Monday,B6 62,JFK,1020,1107,1,2
03/28/2011,Monday,B6 22,JFK,1365,1435,1,1
03/28/2011,Monday,OO 6984,ORD,592,693,0,0
03/28/2012,Wednesday,B6 664,MCO,460,618,2,0
03/28/2012,Wednesday,B6 658,MCO,1040,1199,1,2
03/28/2012,Wednesday,B6 22,JFK,-70,8,2,0
03/28/2012,Wednesday,B6 44,JFK,450,521,0,2
03/28/2012,Wednesday,B6 12,JFK,885,973,0,0
03/28/2013,Thursday,B6 664,MCO,947,1110,2,0
03/28/2013,Thursday,B6 658,MCO,1045,1206,0,2
03/28/2013,Thursday,B6 44,JFK,450,523,2,0
03/28/2013,Thursday,B6 12,JFK,958,1048,1,2
03/28/2013,Thursday,B6 22,JFK,1371,1437,1,1
03/28/2014,Friday,B6 656,MCO,712,875,0,0
03/28/2014,Friday,B6 116,JFK,558,629,0,0
03/28/2014,Friday,B6 316,JFK,739,811,0,0
03/28/2014,Friday,B6 1816,JFK,1370,1436,1,0
03/28/2015,Saturday,B6 656,MCO,883,1046,0,0
03/28/2015,Saturday,B6 116,JFK,577,657,0,0
03/28/2015,Saturday,B6 1816,JFK,1350,1420,1,0
03/28/2016,Monday,B6 656,MCO,1160,1323,1,0
03/28/2016,Monday,B6 1816,JFK,-65,3,1,0
03/28/2016,Monday,B6 116,JFK,555,629,1,1
03/28/2016,Monday,B6 316,JFK,1020,1095,1,1
03/28/2016,Monday,OO 5818,ORD,898,1006,1,0
03/28/2017,Tuesday,B6 656,MCO,900,1063,1,0
03/28/2017,Tuesday,B6 1816,JFK,-61,8,2,0
03/28/2017,Tuesday,B6 316,JFK,585,666,2,2
03/28/2017,Tuesday,B6 116,JFK,779,854,1,2
03/28/2017,Tuesday,OO 5905,ORD,455,564,0,0
03/28/2017,Tuesday,OO 3102,ORD,560,661,1,0
03/28/2017,Tuesday,OO 5520,ORD,885,994,2,1
03/28/2017,Tuesday,OO 5450,ORD,1120,1229,2,2
03/28/2018,Wednesday,B6 656,MCO,1163,1326,1,0
03/28/2018,Wednesday,B6 116,JFK,438,509,1,0
03/28/2018,Wednesday,9E 4082,JFK,575,663,2,1
03/28/2018,Wednesday,B6 2516,JFK,999,1077,1,2
03/28/2018,Wednesday,9E 4074,JFK,1027,1116,0,1
03/28/2018,Wednesday,9E 4081,JFK,1265,1343,2,0
03/28/2018,Wednesday,OO 3188,ORD,-70,37,0,0
03/28/2018,Wednesday,YX 3727,ORD,490,603,0,0
03/28/2018,Wednesday,OO 3193,ORD,765,878,2,0
03/28/2018,Wednesday,OO 3026,ORD,1195,1304,0,2
03/28/2019,Thursday,B6 656,MCO,1225,1389,1,0
03/28/2019,Thursday,B6 116,JFK,458,534,0,0
03/28/2019,Thursday,9E 3401,JFK,581,659,0,0
03/28/2019,Thursday,9E 3404,JFK,1005,1091,0,0
03/28/2019,Thursday,B6 2516,JFK,1036,1114,0,0
03/28/2019,Thursday,9E 3290,JFK,1320,1407,0,0
03/28/2019,Thursday,OO 5668,ORD,900,1014,0,0
03/28/2019,Thursday,UA 607,ORD,1200,1310,0,0
03/28/2022,Monday,B6 656,MCO,671,836,1,0
03/28/2022,Monday,B6 116,JFK,570,643,1,0
03/28/2022,Monday,9E 5446,JFK,750,821,0,1
03/28/2022,Monday,9E 4730,JFK,900,980,2,0
03/28/2022,Monday,OO 5421,ORD,895,1008,1,0
03/28/2022,Monday,UA 1185,ORD,1206,1319,0,1
03/28/2023,Tuesday,B6 56,MCO,780,945,1,0
03/28/2023,Tuesday,B6 16,JFK,-75,4,1,0
03/28/2023,Tuesday,9E 5350,JFK,590,674,0,1
03/28/2023,Tuesday,B6 116,JFK,810,882,1,0
03/28/2023,Tuesday,9E 5224,JFK,1010,1096,0,1
03/28/2023,Tuesday,9E 5340,JFK,1352,1439,0,0
03/28/2023,Tuesday,OO 5617,ORD,895,1010,2,0
03/28/2023,Tuesday,YX 4419,ORD,1045,1154,0,2
03/28/2023,Tuesday,UA 538,ORD,1180,1294,0,0
03/29/2006,Wednesday,B6 68,JFK,590,655,0,0
03/29/2006,Wednesday,B6 72,JFK,920,990,0,0
03/29/2006,Wednesday,B6 22,JFK,1375,1439,2,0
