DATE,DAY,FLIGHT NUMBER,ORIGIN,DEPARTURE TIME,ARRIVAL TIME,CARRIER DELAY,WEATHER DELAY,AIRPORT YEARLY ON-TIME DEP PERCENTAGE,AIRLINE YEARLY ON-TIME ARR PERCENTAGE,ARRIVAL STATUS
04/23/2007,Monday,MQ 4056,ORD,525,625,0.0,0.0,66.48,68.79,2
04/23/2007,Monday,MQ 4094,ORD,670,775,0.0,0.0,66.48,68.79,0
04/23/2007,Monday,MQ 4132,ORD,960,1060,0.0,0.0,66.48,68.79,2
04/23/2009,Thursday,MQ 3906,ORD,1180,1290,0.0,0.0,78.21,68.79,2
04/23/2009,Thursday,MQ 4094,ORD,580,685,0.0,0.0,78.21,68.79,2
04/23/2009,Thursday,MQ 4498,ORD,950,1055,0.0,0.0,78.21,68.79,2
04/23/2010,Friday,MQ 3906,ORD,1165,1270,0.0,0.0,77.53,68.79,0
04/23/2010,Friday,MQ 3966,ORD,780,885,0.0,0.0,77.53,68.79,0
04/23/2010,Friday,MQ 4094,ORD,575,675,0.0,0.0,77.53,68.79,0
04/23/2010,Friday,MQ 4170,ORD,665,770,0.0,0.0,77.53,68.79,0
04/23/2010,Friday,MQ 4332,ORD,960,1060,0.0,0.0,77.53,68.79,2
04/23/2011,Saturday,MQ 4170,ORD,665,770,9.0,0.0,74.4,68.79,1
04/23/2011,Saturday,MQ 4249,ORD,870,970,25.0,0.0,74.4,68.79,1
04/23/2011,Saturday,MQ 4332,ORD,1085,1185,0.0,0.0,74.4,68.79,0
04/23/2012,Monday,MQ 3906,ORD,1195,1300,0.0,0.0,76.58,68.79,0
04/23/2012,Monday,MQ 4046,ORD,870,975,0.0,0.0,76.58,68.79,1
04/23/2012,Monday,MQ 4170,ORD,680,785,0.0,0.0,76.58,68.79,0
04/23/2012,Monday,MQ 4332,ORD,1035,1135,0.0,0.0,76.58,68.79,2
04/23/2013,Tuesday,MQ 3906,ORD,1215,1320,0.0,0.0,70.37,68.79,1
04/23/2013,Tuesday,MQ 4046,ORD,870,975,54.0,0.0,70.37,68.79,1
04/23/2013,Tuesday,MQ 4118,ORD,715,820,0.0,0.0,70.37,68.79,0
04/23/2013,Tuesday,MQ 4198,ORD,565,665,0.0,0.0,70.37,68.79,0
04/23/2013,Tuesday,MQ 4392,ORD,1035,1140,0.0,0.0,70.37,68.79,1
04/23/2014,Wednesday,MQ 2753,ORD,655,755,0.0,0.0,67.34,68.79,2
04/23/2014,Wednesday,MQ 3078,ORD,1250,1350,0.0,0.0,67.34,68.79,2
04/23/2014,Wednesday,MQ 3126,ORD,890,995,0.0,0.0,67.34,68.79,2
04/23/2014,Wednesday,MQ 3239,ORD,1050,1155,0.0,0.0,67.34,68.79,1
04/23/2015,Thursday,MQ 3046,ORD,960,1075,0.0,0.0,74.56,74.07,0
04/23/2015,Thursday,MQ 3078,ORD,1185,1307,0.0,0.0,74.56,74.07,0
04/23/2015,Thursday,MQ 3690,ORD,579,686,0.0,0.0,74.56,74.07,0
04/23/2018,Monday,MQ 3542,ORD,960,1059,0.0,0.0,77.54,76.82,0
04/23/2018,Monday,MQ 3546,ORD,1195,1310,0.0,0.0,77.54,76.82,0
04/23/2018,Monday,MQ 3651,ORD,560,665,0.0,0.0,77.54,76.82,2
04/23/2018,Monday,MQ 3665,ORD,770,878,0.0,0.0,77.54,76.82,0
04/23/2019,Tuesday,MQ 3538,ORD,765,867,0.0,0.0,74.94,76.09,0
04/23/2019,Tuesday,MQ 3946,ORD,956,1063,0.0,0.0,74.94,76.09,0
04/23/2019,Tuesday,MQ 4051,ORD,555,660,0.0,0.0,74.94,76.09,0
04/23/2020,Thursday,MQ 3946,ORD,966,1073,0.0,0.0,84.48,81.98,2
04/23/2022,Saturday,MQ 4134,ORD,563,667,0.0,0.0,78.29,80.65,1
04/23/2022,Saturday,MQ 4203,ORD,875,981,0.0,0.0,78.29,80.65,2
04/24/2006,Monday,MQ 3906,ORD,1164,1275,0.0,0.0,68.84,68.79,2
04/24/2006,Monday,MQ 4039,ORD,961,1066,0.0,0.0,68.84,68.79,1
04/24/2006,Monday,MQ 4056,ORD,499,598,0.0,0.0,68.84,68.79,0
04/24/2006,Monday,MQ 4094,ORD,620,721,0.0,0.0,68.84,68.79,2
04/24/2006,Monday,MQ 4132,ORD,814,915,0.0,0.0,68.84,68.79,2
04/24/2007,Tuesday,MQ 3906,ORD,1200,1305,0.0,0.0,66.48,68.79,0
04/24/2007,Tuesday,MQ 4056,ORD,525,625,0.0,0.0,66.48,68.79,0
04/24/2007,Tuesday,MQ 4094,ORD,670,775,0.0,0.0,66.48,68.79,0
04/24/2007,Tuesday,MQ 4132,ORD,960,1060,0.0,0.0,66.48,68.79,0
04/24/2009,Friday,MQ 3906,ORD,1180,1290,0.0,0.0,78.21,68.79,1
04/24/2009,Friday,MQ 4094,ORD,580,685,0.0,0.0,78.21,68.79,0
04/24/2009,Friday,MQ 4498,ORD,950,1055,0.0,0.0,78.21,68.79,1
04/24/2010,Saturday,MQ 3906,ORD,1165,1270,0.0,0.0,77.53,68.79,1
04/24/2010,Saturday,MQ 3966,ORD,780,885,0.0,0.0,77.53,68.79,2
04/24/2010,Saturday,MQ 4094,ORD,575,675,0.0,0.0,77.53,68.79,1
04/24/2011,Sunday,MQ 3906,ORD,1185,1285,0.0,0.0,74.4,68.79,2
04/24/2011,Sunday,MQ 4170,ORD,665,770,0.0,0.0,74.4,68.79,0
04/24/2011,Sunday,MQ 4249,ORD,870,970,0.0,0.0,74.4,68.79,0
04/24/2011,Sunday,MQ 4332,ORD,1085,1185,0.0,0.0,74.4,68.79,0
04/24/2012,Tuesday,MQ 3906,ORD,1195,1300,0.0,0.0,76.58,68.79,0
04/24/2012,Tuesday,MQ 4046,ORD,870,975,0.0,0.0,76.58,68.79,2
04/24/2012,Tuesday,MQ 4170,ORD,680,785,0.0,0.0,76.58,68.79,0
04/24/2012,Tuesday,MQ 4332,ORD,1035,1135,0.0,0.0,76.58,68.79,2
04/24/2013,Wednesday,MQ 3906,ORD,1215,1320,0.0,0.0,70.37,68.79,1
04/24/2013,Wednesday,MQ 4046,ORD,870,975,0.0,0.0,70.37,68.79,0
04/24/2013,Wednesday,MQ 4118,ORD,715,820,0.0,0.0,70.37,68.79,1
04/24/2013,Wednesday,MQ 4198,ORD,565,665,0.0,0.0,70.37,68.79,1
04/24/2013,Wednesday,MQ 4392,ORD,1035,1140,0.0,0.0,70.37,68.79,1
04/24/2014,Thursday,MQ 2753,ORD,655,755,0.0,0.0,67.34,68.79,0
04/24/2014,Thursday,MQ 3078,ORD,1250,1350,13.0,0.0,67.34,68.79,1
04/24/2014,Thursday,MQ 3126,ORD,890,995,26.0,0.0,67.34,68.79,1
04/24/2014,Thursday,MQ 3239,ORD,1050,1155,0.0,0.0,67.34,68.79,0
04/24/2015,Friday,MQ 3046,ORD,960,1075,0.0,0.0,74.56,74.07,0
04/24/2015,Friday,MQ 3078,ORD,1185,1307,0.0,0.0,74.56,74.07,0
04/24/2015,Friday,MQ 3690,ORD,579,686,0.0,0.0,74.56,74.07,0
04/24/2018,Tuesday,MQ 3542,ORD,960,1059,0.0,0.0,77.54,76.82,2
04/24/2018,Tuesday,MQ 3546,ORD,1195,1310,0.0,0.0,77.54,76.82,0
04/24/2018,Tuesday,MQ 3651,ORD,560,665,0.0,0.0,77.54,76.82,2
04/24/2018,Tuesday,MQ 3665,ORD,770,878,0.0,0.0,77.54,76.82,0
04/24/2019,Wednesday,MQ 3538,ORD,765,867,0.0,0.0,74.94,76.09,0
04/24/2019,Wednesday,MQ 3946,ORD,956,1063,0.0,0.0,74.94,76.09,0
04/24/2019,Wednesday,MQ 4051,ORD,555,660,0.0,0.0,74.94,76.09,2
04/24/2022,Sunday,MQ 4134,ORD,563,667,0.0,0.0,78.29,80.65,0
04/24/2022,Sunday,MQ 4203,ORD,875,981,0.0,0.0,78.29,80.65,2
04/25/2006,Tuesday,MQ 3906,ORD,1164,1275,0.0,0.0,68.84,68.79,0
04/25/2006,Tuesday,MQ 4039,ORD,961,1066,0.0,0.0,68.84,68.79,0
04/25/2006,Tuesday,MQ 4056,ORD,499,598,0.0,0.0,68.84,68.79,2
04/25/2006,Tuesday,MQ 4094,ORD,620,721,0.0,0.0,68.84,68.79,2
04/25/2006,Tuesday,MQ 4132,ORD,814,915,11.0,0.0,68.84,68.79,1
04/25/2007,Wednesday,MQ 3906,ORD,1200,1305,0.0,0.0,66.48,68.79,1
04/25/2007,Wednesday,MQ 4056,ORD,525,625,0.0,0.0,66.48,68.79,0
04/25/2007,Wednesday,MQ 4094,ORD,670,775,0.0,0.0,66.48,68.79,1
04/25/2007,Wednesday,MQ 4132,ORD,960,1060,0.0,0.0,66.48,68.79,2
04/25/2009,Saturday,MQ 3906,ORD,1180,1290,0.0,0.0,78.21,68.79,2
04/25/2009,Saturday,MQ 4094,ORD,580,685,0.0,0.0,78.21,68.79,2
04/25/2009,Saturday,MQ 4498,ORD,950,1055,0.0,0.0,78.21,68.79,1
04/25/2010,Sunday,MQ 3906,ORD,1165,1270,0.0,0.0,77.53,68.79,1
04/25/2010,Sunday,MQ 3966,ORD,780,885,0.0,0.0,77.53,68.79,1
04/25/2010,Sunday,MQ 4094,ORD,575,675,0.0,0.0,77.53,68.79,1
04/25/2010,Sunday,MQ 4170,ORD,665,770,0.0,0.0,77.53,68.79,2
04/25/2010,Sunday,MQ 4332,ORD,960,1060,48.0,0.0,77.53,68.79,1
04/25/2011,Monday,MQ 3906,ORD,1185,1285,0.0,0.0,74.4,68.79,1
04/25/2011,Monday,MQ 4094,ORD,560,660,0.0,0.0,74.4,68.79,2
04/25/2011,Monday,MQ 4170,ORD,665,770,0.0,0.0,74.4,68.79,0
04/25/2011,Monday,MQ 4249,ORD,870,970,0.0,0.0,74.4,68.79,1
04/25/2011,Monday,MQ 4332,ORD,1085,1185,0.0,0.0,74.4,68.79,1
04/25/2012,Wednesday,MQ 3906,ORD,1195,1300,0.0,0.0,76.58,68.79,2
04/25/2012,Wednesday,MQ 4046,ORD,870,975,0.0,0.0,76.58,68.79,1
04/25/2012,Wednesday,MQ 4170,ORD,680,785,0.0,0.0,76.58,68.79,0
04/25/2012,Wednesday,MQ 4332,ORD,1035,1135,69.0,0.0,76.58,68.79,1
04/25/2013,Thursday,MQ 3906,ORD,1215,1320,0.0,0.0,70.37,68.79,2
04/25/2013,Thursday,MQ 4046,ORD,870,975,0.0,0.0,70.37,68.79,1
04/25/2013,Thursday,MQ 4118,ORD,715,820,0.0,0.0,70.37,68.79,2
04/25/2013,Thursday,MQ 4198,ORD,565,665,0.0,0.0,70.37,68.79,1
04/25/2013,Thursday,MQ 4392,ORD,1035,1140,0.0,0.0,70.37,68.79,2
04/25/2014,Friday,MQ 2753,ORD,655,755,0.0,0.0,67.34,68.79,2
04/25/2014,Friday,MQ 3078,ORD,1250,1350,19.0,0.0,67.34,68.79,1
04/25/2014,Friday,MQ 3126,ORD,890,995,0.0,0.0,67.34,68.79,0
04/25/2014,Friday,MQ 3239,ORD,1050,1155,0.0,0.0,67.34,68.79,0
04/25/2015,Saturday,MQ 3046,ORD,960,1075,0.0,0.0,74.56,74.07,0
04/25/2015,Saturday,MQ 3690,ORD,579,686,0.0,0.0,74.56,74.07,0
04/25/2018,Wednesday,MQ 3542,ORD,960,1059,0.0,0.0,77.54,76.82,2
04/25/2018,Wednesday,MQ 3546,ORD,1195,1310,0.0,0.0,77.54,76.82,2
04/25/2018,Wednesday,MQ 3651,ORD,560,665,0.0,0.0,77.54,76.82,2
04/25/2018,Wednesday,MQ 3665,ORD,770,878,0.0,0.0,77.54,76.82,0
04/25/2019,Thursday,MQ 3538,ORD,765,867,0.0,0.0,74.94,76.09,0
04/25/2019,Thursday,MQ 3946,ORD,956,1063,0.0,0.0,74.94,76.09,0
04/25/2019,Thursday,MQ 4051,ORD,555,660,0.0,0.0,74.94,76.09,0
04/25/2022,Monday,MQ 4134,ORD,563,667,0.0,0.0,78.29,80.65,0
04/25/2022,Monday,MQ 4203,ORD,875,981,0.0,0.0,78.29,80.65,0
04/26/2006,Wednesday,MQ 3906,ORD,1164,1275,0.0,0.0,68.84,68.79,0
04/26/2006,Wednesday,MQ 4039,ORD,961,1066,0.0,0.0,68.84,68.79,0
04/26/2006,Wednesday,MQ 4056,ORD,499,598,0.0,0.0,68.84,68.79,2
04/26/2006,Wednesday,MQ 4094,ORD,620,721,0.0,0.0,68.84,68.79,0
04/26/2006,Wednesday,MQ 4132,ORD,814,915,21.0,0.0,68.84,68.79,1
04/26/2007,Thursday,MQ 3906,ORD,1200,1305,0.0,0.0,66.48,68.79,2
04/26/2007,Thursday,MQ 4056,ORD,525,625,0.0,0.0,66.48,68.79,0
04/26/2007,Thursday,MQ 4094,ORD,670,775,0.0,0.0,66.48,68.79,2
04/26/2007,Thursday,MQ 4132,ORD,960,1060,29.0,0.0,66.48,68.79,1
04/26/2009,Sunday,MQ 3906,ORD,1180,1290,0.0,3.0,78.21,68.79,1
04/26/2009,Sunday,MQ 4094,ORD,580,685,0.0,0.0,78.21,68.79,1
04/26/2009,Sunday,MQ 4498,ORD,950,1055,20.0,0.0,78.21,68.79,1
04/26/2010,Monday,MQ 3906,ORD,1165,1270,0.0,0.0,77.53,68.79,2
04/26/2010,Monday,MQ 3966,ORD,780,885,0.0,0.0,77.53,68.79,2
04/26/2010,Monday,MQ 4094,ORD,575,675,0.0,0.0,77.53,68.79,2
04/26/2010,Monday,MQ 4170,ORD,665,770,0.0,0.0,77.53,68.79,2
04/26/2010,Monday,MQ 4332,ORD,960,1060,0.0,0.0,77.53,68.79,2
04/26/2011,Tuesday,MQ 3906,ORD,1185,1285,88.0,0.0,74.4,68.79,1
04/26/2011,Tuesday,MQ 4094,ORD,560,660,0.0,0.0,74.4,68.79,1
04/26/2011,Tuesday,MQ 4170,ORD,665,770,0.0,0.0,74.4,68.79,2
04/26/2011,Tuesday,MQ 4249,ORD,870,970,0.0,0.0,74.4,68.79,2
04/26/2011,Tuesday,MQ 4332,ORD,1085,1185,0.0,0.0,74.4,68.79,1
04/26/2012,Thursday,MQ 3906,ORD,1195,1300,0.0,0.0,76.58,68.79,0
04/26/2012,Thursday,MQ 4046,ORD,870,975,0.0,0.0,76.58,68.79,0
04/26/2012,Thursday,MQ 4170,ORD,680,785,0.0,0.0,76.58,68.79,0
04/26/2012,Thursday,MQ 4332,ORD,1035,1135,0.0,0.0,76.58,68.79,2
04/26/2013,Friday,MQ 3906,ORD,1215,1320,0.0,0.0,70.37,68.79,2
04/26/2013,Friday,MQ 4046,ORD,870,975,0.0,0.0,70.37,68.79,2
04/26/2013,Friday,MQ 4118,ORD,715,820,0.0,0.0,70.37,68.79,2
04/26/2013,Friday,MQ 4198,ORD,565,665,0.0,0.0,70.37,68.79,2
04/26/2013,Friday,MQ 4392,ORD,1035,1140,0.0,0.0,70.37,68.79,2
04/26/2014,Saturday,MQ 2753,ORD,655,755,0.0,0.0,67.34,68.79,0
04/26/2014,Saturday,MQ 3126,ORD,890,995,0.0,0.0,67.34,68.79,0
04/26/2014,Saturday,MQ 3239,ORD,1050,1155,0.0,0.0,67.34,68.79,1
04/26/2015,Sunday,MQ 3046,ORD,960,1075,0.0,0.0,74.56,74.07,0
04/26/2015,Sunday,MQ 3078,ORD,1160,1277,0.0,0.0,74.56,74.07,1
04/26/2015,Sunday,MQ 3690,ORD,579,686,0.0,0.0,74.56,74.07,2
04/26/2018,Thursday,MQ 3542,ORD,960,1059,0.0,0.0,77.54,76.82,1
04/26/2018,Thursday,MQ 3546,ORD,1195,1310,0.0,0.0,77.54,76.82,1
04/26/2018,Thursday,MQ 3651,ORD,560,665,0.0,0.0,77.54,76.82,2
04/26/2018,Thursday,MQ 3665,ORD,770,878,0.0,0.0,77.54,76.82,2
04/26/2019,Friday,MQ 3538,ORD,765,867,0.0,0.0,74.94,76.09,2
04/26/2019,Friday,MQ 3946,ORD,956,1063,0.0,0.0,74.94,76.09,0
04/26/2019,Friday,MQ 4051,ORD,555,660,0.0,0.0,74.94,76.09,2
04/26/2022,Tuesday,MQ 4134,ORD,563,667,0.0,0.0,78.29,80.65,0
04/26/2022,Tuesday,MQ 4203,ORD,875,981,0.0,0.0,78.29,80.65,0
04/27/2006,Thursday,MQ 3906,ORD,1164,1275,0.0,0.0,68.84,68.79,0
04/27/2006,Thursday,MQ 4039,ORD,961,1066,22.0,0.0,68.84,68.79,1
04/27/2006,Thursday,MQ 4056,ORD,499,598,0.0,0.0,68.84,68.79,2
04/27/2006,Thursday,MQ 4094,ORD,620,721,0.0,0.0,68.84,68.79,0
04/27/2006,Thursday,MQ 4132,ORD,814,915,0.0,0.0,68.84,68.79,2
04/27/2007,Friday,MQ 3906,ORD,1200,1305,0.0,0.0,66.48,68.79,0
04/27/2007,Friday,MQ 4056,ORD,525,625,0.0,0.0,66.48,68.79,0
04/27/2007,Friday,MQ 4094,ORD,670,775,0.0,0.0,66.48,68.79,2
04/27/2007,Friday,MQ 4132,ORD,960,1060,0.0,0.0,66.48,68.79,1
04/27/2009,Monday,MQ 3906,ORD,1180,1290,0.0,0.0,78.21,68.79,0
04/27/2009,Monday,MQ 4094,ORD,580,685,0.0,0.0,78.21,68.79,1
04/27/2009,Monday,MQ 4498,ORD,950,1055,0.0,0.0,78.21,68.79,1
04/27/2010,Tuesday,MQ 3906,ORD,1165,1270,0.0,0.0,77.53,68.79,2
04/27/2010,Tuesday,MQ 3966,ORD,780,885,0.0,0.0,77.53,68.79,2
04/27/2010,Tuesday,MQ 4094,ORD,575,675,0.0,0.0,77.53,68.79,0
04/27/2010,Tuesday,MQ 4170,ORD,665,770,0.0,0.0,77.53,68.79,2
04/27/2010,Tuesday,MQ 4332,ORD,960,1060,33.0,0.0,77.53,68.79,1
04/27/2011,Wednesday,MQ 3906,ORD,1185,1285,5.0,0.0,74.4,68.79,1
04/27/2011,Wednesday,MQ 4094,ORD,560,660,10.0,0.0,74.4,68.79,1
04/27/2011,Wednesday,MQ 4170,ORD,665,770,0.0,0.0,74.4,68.79,1
04/27/2011,Wednesday,MQ 4249,ORD,870,970,0.0,0.0,74.4,68.79,1
04/27/2011,Wednesday,MQ 4332,ORD,1085,1185,0.0,0.0,74.4,68.79,0
04/27/2012,Friday,MQ 3906,ORD,1195,1300,0.0,0.0,76.58,68.79,0
04/27/2012,Friday,MQ 4046,ORD,870,975,0.0,0.0,76.58,68.79,0
04/27/2012,Friday,MQ 4170,ORD,680,785,0.0,0.0,76.58,68.79,0
04/27/2012,Friday,MQ 4332,ORD,1035,1135,0.0,0.0,76.58,68.79,2
04/27/2013,Saturday,MQ 4046,ORD,900,1005,0.0,0.0,70.37,68.79,0
04/27/2013,Saturday,MQ 4118,ORD,715,820,0.0,0.0,70.37,68.79,0
04/27/2013,Saturday,MQ 4198,ORD,565,665,0.0,0.0,70.37,68.79,0
04/27/2013,Saturday,MQ 4392,ORD,1085,1190,0.0,0.0,70.37,68.79,2
04/27/2014,Sunday,MQ 2753,ORD,655,755,0.0,0.0,67.34,68.79,2
04/27/2014,Sunday,MQ 3078,ORD,1250,1350,0.0,0.0,67.34,68.79,1
04/27/2014,Sunday,MQ 3126,ORD,890,995,63.0,0.0,67.34,68.79,1
04/27/2014,Sunday,MQ 3239,ORD,1050,1155,0.0,0.0,67.34,68.79,1
04/27/2015,Monday,MQ 3046,ORD,960,1075,0.0,0.0,74.56,74.07,0
04/27/2015,Monday,MQ 3078,ORD,1185,1307,0.0,0.0,74.56,74.07,1
04/27/2015,Monday,MQ 3690,ORD,579,686,0.0,0.0,74.56,74.07,0
04/27/2018,Friday,MQ 3542,ORD,960,1059,43.0,0.0,77.54,76.82,1
04/27/2018,Friday,MQ 3546,ORD,1195,1310,0.0,0.0,77.54,76.82,0
04/27/2018,Friday,MQ 3651,ORD,560,665,0.0,0.0,77.54,76.82,0
04/27/2018,Friday,MQ 3665,ORD,770,878,0.0,0.0,77.54,76.82,2
04/27/2019,Saturday,MQ 3538,ORD,765,867,0.0,0.0,74.94,76.09,2
04/27/2019,Saturday,MQ 3946,ORD,956,1063,0.0,0.0,74.94,76.09,2
04/27/2019,Saturday,MQ 4051,ORD,555,660,0.0,0.0,74.94,76.09,2
04/27/2022,Wednesday,MQ 4134,ORD,563,667,0.0,0.0,78.29,80.65,0
04/27/2022,Wednesday,MQ 4203,ORD,875,981,0.0,0.0,78.29,80.65,1
04/28/2006,Friday,MQ 3906,ORD,1164,1275,0.0,0.0,68.84,68.79,2
04/28/2006,Friday,MQ 4039,ORD,961,1066,0.0,0.0,68.84,68.79,1
04/28/2006,Friday,MQ 4056,ORD,499,598,0.0,0.0,68.84,68.79,2
04/28/2006,Friday,MQ 4094,ORD,620,721,0.0,0.0,68.84,68.79,0
04/28/2006,Friday,MQ 4132,ORD,814,915,48.0,0.0,68.84,68.79,1
04/28/2007,Saturday,MQ 3906,ORD,1200,1305,0.0,0.0,66.48,68.79,2
04/28/2007,Saturday,MQ 4056,ORD,525,625,0.0,0.0,66.48,68.79,0
04/28/2007,Saturday,MQ 4094,ORD,670,775,0.0,0.0,66.48,68.79,1
04/28/2007,Saturday,MQ 4132,ORD,960,1060,0.0,0.0,66.48,68.79,2
04/28/2009,Tuesday,MQ 3906,ORD,1180,1290,0.0,0.0,78.21,68.79,1
04/28/2009,Tuesday,MQ 4094,ORD,580,685,0.0,0.0,78.21,68.79,0
04/28/2009,Tuesday,MQ 4498,ORD,950,1055,0.0,0.0,78.21,68.79,0
04/28/2010,Wednesday,MQ 3906,ORD,1165,1270,0.0,0.0,77.53,68.79,1
04/28/2010,Wednesday,MQ 3966,ORD,780,885,0.0,0.0,77.53,68.79,0
04/28/2010,Wednesday,MQ 4094,ORD,575,675,0.0,0.0,77.53,68.79,0
04/28/2010,Wednesday,MQ 4170,ORD,665,770,0.0,0.0,77.53,68.79,0
04/28/2010,Wednesday,MQ 4332,ORD,960,1060,0.0,0.0,77.53,68.79,2
04/28/2011,Thursday,MQ 3906,ORD,1185,1285,0.0,0.0,74.4,68.79,2
04/28/2011,Thursday,MQ 4094,ORD,560,660,0.0,0.0,74.4,68.79,0
04/28/2011,Thursday,MQ 4170,ORD,665,770,0.0,0.0,74.4,68.79,0
04/28/2011,Thursday,MQ 4249,ORD,870,970,15.0,0.0,74.4,68.79,1
04/28/2011,Thursday,MQ 4332,ORD,1085,1185,0.0,0.0,74.4,68.79,0
04/28/2012,Saturday,MQ 4046,ORD,870,975,0.0,0.0,76.58,68.79,2
04/28/2012,Saturday,MQ 4170,ORD,680,785,0.0,0.0,76.58,68.79,0
04/28/2012,Saturday,MQ 4332,ORD,1035,1135,0.0,0.0,76.58,68.79,0
04/28/2013,Sunday,MQ 3906,ORD,1215,1320,0.0,0.0,70.37,68.79,2
04/28/2013,Sunday,MQ 4046,ORD,870,975,0.0,0.0,70.37,68.79,0
04/28/2013,Sunday,MQ 4118,ORD,715,820,0.0,0.0,70.37,68.79,2
04/28/2013,Sunday,MQ 4198,ORD,565,665,0.0,0.0,70.37,68.79,0
04/28/2013,Sunday,MQ 4392,ORD,1035,1140,0.0,0.0,70.37,68.79,2
04/28/2014,Monday,MQ 2753,ORD,655,755,0.0,0.0,67.34,68.79,1
04/28/2014,Monday,MQ 3078,ORD,1250,1350,40.0,0.0,67.34,68.79,1
04/28/2014,Monday,MQ 3126,ORD,890,995,0.0,0.0,67.34,68.79,0
04/28/2014,Monday,MQ 3239,ORD,1050,1155,0.0,0.0,67.34,68.79,1
04/28/2015,Tuesday,MQ 3046,ORD,960,1075,0.0,0.0,74.56,74.07,0
04/28/2015,Tuesday,MQ 3078,ORD,1185,1307,0.0,0.0,74.56,74.07,0
04/28/2015,Tuesday,MQ 3690,ORD,579,686,0.0,0.0,74.56,74.07,0
04/28/2018,Saturday,MQ 3542,ORD,960,1059,0.0,0.0,77.54,76.82,2
04/28/2018,Saturday,MQ 3546,ORD,1195,1310,0.0,0.0,77.54,76.82,0
04/28/2018,Saturday,MQ 3665,ORD,770,878,0.0,0.0,77.54,76.82,0
04/28/2019,Sunday,MQ 3538,ORD,765,867,0.0,0.0,74.94,76.09,2
04/28/2019,Sunday,MQ 3946,ORD,956,1063,0.0,0.0,74.94,76.09,0
04/28/2019,Sunday,MQ 4051,ORD,555,660,0.0,0.0,74.94,76.09,0
04/28/2022,Thursday,MQ 4134,ORD,563,667,0.0,0.0,78.29,80.65,0
04/28/2022,Thursday,MQ 4203,ORD,875,981,0.0,0.0,78.29,80.65,1
04/29/2006,Saturday,MQ 3906,ORD,1164,1275,0.0,0.0,68.84,68.79,1
04/29/2006,Saturday,MQ 4039,ORD,961,1066,0.0,0.0,68.84,68.79,0
04/29/2006,Saturday,MQ 4056,ORD,499,598,0.0,0.0,68.84,68.79,2
04/29/2006,Saturday,MQ 4094,ORD,620,721,0.0,0.0,68.84,68.79,2
04/29/2006,Saturday,MQ 4132,ORD,814,915,0.0,0.0,68.84,68.79,0
04/29/2007,Sunday,MQ 3906,ORD,1200,1305,44.0,0.0,66.48,68.79,1
04/29/2007,Sunday,MQ 4056,ORD,520,620,0.0,0.0,66.48,68.79,0
04/29/2007,Sunday,MQ 4094,ORD,670,775,0.0,0.0,66.48,68.79,2
04/29/2007,Sunday,MQ 4132,ORD,960,1060,0.0,0.0,66.48,68.79,1
04/29/2009,Wednesday,MQ 3906,ORD,1180,1290,0.0,0.0,78.21,68.79,0
04/29/2009,Wednesday,MQ 4094,ORD,580,685,0.0,0.0,78.21,68.79,0
04/29/2009,Wednesday,MQ 4498,ORD,950,1055,0.0,0.0,78.21,68.79,0
04/29/2010,Thursday,MQ 3906,ORD,1165,1270,0.0,0.0,77.53,68.79,1
04/29/2010,Thursday,MQ 3966,ORD,780,885,0.0,0.0,77.53,68.79,0
04/29/2010,Thursday,MQ 4094,ORD,575,675,0.0,0.0,77.53,68.79,0
04/29/2010,Thursday,MQ 4170,ORD,665,770,0.0,0.0,77.53,68.79,0
04/29/2010,Thursday,MQ 4332,ORD,960,1060,0.0,0.0,77.53,68.79,2
04/29/2011,Friday,MQ 3906,ORD,1185,1285,0.0,0.0,74.4,68.79,2
04/29/2011,Friday,MQ 4094,ORD,560,660,0.0,0.0,74.4,68.79,2
04/29/2011,Friday,MQ 4170,ORD,665,770,0.0,0.0,74.4,68.79,0
04/29/2011,Friday,MQ 4249,ORD,870,970,0.0,0.0,74.4,68.79,1
04/29/2011,Friday,MQ 4332,ORD,1085,1185,0.0,0.0,74.4,68.79,1
04/29/2012,Sunday,MQ 3906,ORD,1195,1300,0.0,0.0,76.58,68.79,2
04/29/2012,Sunday,MQ 4046,ORD,870,975,0.0,0.0,76.58,68.79,2
04/29/2012,Sunday,MQ 4170,ORD,680,785,0.0,0.0,76.58,68.79,0
04/29/2012,Sunday,MQ 4332,ORD,1035,1135,0.0,0.0,76.58,68.79,0
04/29/2013,Monday,MQ 3906,ORD,1215,1320,0.0,0.0,70.37,68.79,0
04/29/2013,Monday,MQ 4046,ORD,870,975,0.0,0.0,70.37,68.79,2
04/29/2013,Monday,MQ 4118,ORD,715,820,0.0,0.0,70.37,68.79,0
04/29/2013,Monday,MQ 4198,ORD,565,665,0.0,0.0,70.37,68.79,2
04/29/2013,Monday,MQ 4392,ORD,1035,1140,0.0,0.0,70.37,68.79,0
04/29/2014,Tuesday,MQ 2753,ORD,655,755,0.0,6.0,67.34,68.79,1
04/29/2014,Tuesday,MQ 3078,ORD,1250,1350,0.0,150.0,67.34,68.79,1
04/29/2014,Tuesday,MQ 3126,ORD,890,995,0.0,0.0,67.34,68.79,2
04/29/2014,Tuesday,MQ 3239,ORD,1050,1155,0.0,0.0,67.34,68.79,2
